STATION,DATE,REPORT_TYPE,SOURCE,BackupElements,BackupElevation,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,Sunrise,Sunset,WindEquipmentChangeDate
72518014735,2019-06-23T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",51,70,50,29.92,29.61,60,9.9,5,0.9,0,84,55,280,29,0,0,0,270,23,417,1937,08-09-2006
72518014735,2019-06-24T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",53,71,51,29.85,29.54,61,2.9,6,1.7,0,85,56,210,13,0,0,0,200,12,418,1937,08-09-2006
72518014735,2019-06-25T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",63,77,67,29.82,29.5,67,5.9,12,7.5,0,86,68,180,22,0.89,0,0,340,17,418,1937,08-09-2006
72518014735,2019-06-26T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",61,74,65,30,29.67,66,3.3,9,4.3,0,87,61,250,23,0.05,0,0,260,17,418,1938,08-09-2006
72518014735,2019-06-27T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",58,75,57,30.12,29.8,65,6.1,10,5.1,0,87,63,290,23,0,0,0,290,17,419,1938,08-09-2006
72518014735,2019-06-28T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",58,76,54,30.13,29.82,66,3.2,11,5.9,0,91,60,300,21,T,0,0,290,14,419,1937,08-09-2006
72518014735,2019-06-29T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",63,79,63,29.92,29.64,69,6,14,8.7,0,87,70,300,22,T,0,0,280,18,420,1937,08-09-2006
72518014735,2019-06-30T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",58,73,68,29.8,29.48,63,7.4,8,2.5,0,81,64,30,27,0.2,0,0,30,21,420,1937,08-09-2006
72518014735,2019-07-01T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",57,73,58,29.91,29.59,63,7.3,8,2.3,0,85,60,250,22,0,0,0,260,17,421,1937,08-09-2006
72518014735,2019-07-02T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",62,75,66,29.81,29.5,66,4.5,10,4.2,0,84,65,30,23,T,0,0,30,16,421,1937,08-09-2006
72518014735,2019-07-03T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",62,77,59,29.87,29.56,68,1.6,12,6,0,90,63,50,11,0,0,0,40,8,422,1937,08-09-2006
72518014735,2019-07-04T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",63,79,57,30.05,29.75,69,3,14,7.9,0,91,66,160,17,0,0,0,170,13,422,1937,08-09-2006
72518014735,2019-07-05T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",63,81,55,30.07,29.76,70,9.5,16,9.8,0,92,69,190,24,0,0,0,190,17,423,1936,08-09-2006
72518014735,2019-07-06T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",71,83,78,29.89,29.57,73,6.6,18,11.6,0,92,73,310,35,0.5,0,0,310,25,424,1936,08-09-2006
72518014735,2019-07-07T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",54,73,53,29.96,29.64,62,6.8,8,1.5,0,81,64,10,21,0,0,0,210,14,424,1936,08-09-2006
72518014735,2019-07-08T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",52,71,52,29.98,29.67,60,3.8,6,-0.6,0,85,57,20,12,0,0,0,30,9,425,1935,08-09-2006
72518014735,2019-07-09T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",55,73,54,30.03,29.72,63,1.7,8,1.3,0,86,59,220,14,0,0,0,220,10,426,1935,08-09-2006
72518014735,2019-07-11T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",67,79,70,29.85,29.54,70,9.4,14,7.2,0,86,71,180,27,0.01,0,0,180,21,427,1934,08-09-2006
72518014735,2019-07-12T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",64,75,68,29.76,29.44,68,9.9,10,3.1,0,81,69,300,28,0,0,0,270,22,428,1933,08-09-2006
72518014735,2019-07-13T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",61,77,59,29.89,29.58,67,5.4,12,5,0,88,65,250,20,0,0,0,270,13,429,1933,08-09-2006
72518014735,2019-07-14T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",60,78,57,29.93,29.62,67,10.3,13,6,0,86,69,300,30,0,0,0,300,24,429,1932,08-09-2006
72518014735,2019-07-15T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",57,73,58,30.04,29.73,63,6.4,8,0.9,0,85,60,300,23,0,0,0,300,16,430,1932,08-09-2006
72518014735,2019-07-16T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",63,76,63,30,29.69,68,5.5,11,3.9,0,92,60,200,23,0.02,0,0,190,18,431,1931,08-09-2006
72518014735,2019-07-17T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",70,79,82,29.92,29.6,72,4.2,14,6.9,0,85,73,320,38,0.89,0,0,330,30,432,1930,08-09-2006
72518014735,2019-07-18T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",68,75,80,29.92,29.61,70,4.7,10,2.8,0,80,70,10,13,0.01,0,0,10,10,433,1930,08-09-2006
72518014735,2019-07-19T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",70,83,69,29.84,29.54,73,7.1,18,10.8,0,94,72,260,17,0,0,0,260,14,434,1929,08-09-2006
72518014735,2019-07-20T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",72,84,70,29.8,29.5,75,5.7,19,11.8,0,95,72,330,44,0.06,0,0,330,31,435,1928,08-09-2006
72518014735,2019-07-21T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",65,81,60,29.79,29.48,70,9.1,16,8.8,0,91,71,300,30,0,0,0,300,25,436,1927,08-09-2006
72518014735,2019-07-22T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",62,70,81,29.86,29.55,64,5.2,5,-2.2,0,74,66,20,19,1.59,0,0,20,14,436,1926,08-09-2006
72518014735,2019-07-23T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",60,72,72,29.86,29.54,64,5.1,7,-0.2,0,79,65,340,18,0.48,0,0,330,15,437,1925,08-09-2006
72518014735,2019-07-25T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",57,72,65,30.12,29.79,63,2.9,7,-0.1,0,85,59,350,25,T,0,0,340,20,439,1923,08-09-2006
72518014735,2019-07-26T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",57,74,58,30.25,29.93,64,1.2,9,1.9,0,87,60,350,12,0,0,0,340,8,440,1923,08-09-2006
72518014735,2019-07-27T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",61,75,61,30.2,29.9,67,4.4,10,2.9,0,88,61,170,16,0,0,0,170,12,441,1922,08-09-2006
72518014735,2019-07-28T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",64,81,64,30.04,29.72,69,5.7,16,8.9,0,90,71,350,29,0.08,0,0,340,25,442,1920,08-09-2006
72518014735,2019-07-29T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",66,80,67,29.96,29.65,71,3.4,15,8,0,92,67,300,26,0.02,0,0,290,21,443,1919,08-09-2006
72518014735,2019-07-30T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",68,81,70,29.95,29.65,72,5.8,16,9,0,91,71,280,37,0.32,0,0,290,26,444,1918,08-09-2006
72518014735,2019-07-31T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",66,73,76,30.02,29.7,69,3.5,8,1.1,0,81,65,210,13,0.01,0,0,70,10,445,1917,08-09-2006
72518014735,2019-08-01T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",60,73,66,30.1,29.79,65,2.4,8,1.1,0,85,61,320,16,0,0,0,320,12,446,1916,08-09-2006
72518014735,2019-08-02T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",58,73,60,30.11,29.8,64,2.4,8,1.2,0,86,60,330,16,0,0,0,70,8,447,1915,08-09-2006
72518014735,2019-08-03T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",65,76,73,29.98,29.67,68,5.6,11,4.2,0,85,66,200,22,0.81,0,0,200,17,448,1914,08-09-2006
72518014735,2019-08-04T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",59,73,64,29.93,29.61,64,4.9,8,1.3,0,84,62,280,22,T,0,0,280,16,449,1912,08-09-2006
72518014735,2019-08-05T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",53,69,57,29.98,29.67,60,2.3,4,-2.6,0,83,54,180,12,0,0,0,130,9,451,1911,08-09-2006
72518014735,2019-08-06T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",64,74,75,29.85,29.55,67,7.6,9,2.4,0,84,63,170,30,0.17,0,0,220,22,452,1910,08-09-2006
72518014735,2019-08-07T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",67,77,78,29.77,29.47,69,7.6,12,5.5,0,84,69,170,25,0.25,0,0,160,20,453,1909,08-09-2006
72518014735,2019-08-08T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",64,76,74,29.67,29.37,67,7.7,11,4.6,0,84,67,290,38,0.39,0,0,280,28,454,1907,08-09-2006
72518014735,2019-08-09T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",56,73,59,29.74,29.41,63,9.7,8,1.7,0,81,64,280,30,T,0,0,270,22,455,1906,08-09-2006
72518014735,2019-08-10T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",54,67,67,29.83,29.51,59,8.1,2,-4.2,0,76,57,290,32,0.04,0,0,330,26,456,1905,08-09-2006
72518014735,2019-08-11T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",54,67,61,29.98,29.65,60,6.5,2,-4.1,0,80,54,310,27,0,0,0,270,21,457,1903,08-09-2006
72518014735,2019-08-12T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",60,71,67,29.9,29.6,64,3.6,6,0,0,86,56,260,17,T,0,0,190,13,458,1902,08-09-2006
72518014735,2019-08-13T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",66,74,78,29.78,29.47,68,4.1,9,3.1,0,81,67,30,25,0.38,0,0,20,18,459,1900,08-09-2006
72518014735,2019-08-14T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",58,75,60,29.87,29.54,64,5.1,10,4.2,0,84,66,70,15,0,0,0,30,12,500,1859,08-09-2006
72518014735,2019-08-15T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",60,73,66,30,29.68,64,5,8,2.3,0,83,62,210,24,0.19,0,0,210,21,501,1857,08-09-2006
72518014735,2019-08-16T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",64,72,79,30.01,29.7,67,4.6,7,1.4,0,81,63,170,18,0.11,0,0,120,13,502,1856,08-09-2006
72518014735,2019-08-17T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",67,78,77,29.99,29.68,70,8.6,13,7.6,0,88,67,330,43,0.38,0,0,320,33,503,1854,08-09-2006
72518014735,2019-08-18T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",67,77,81,29.98,29.67,69,4.4,12,6.7,0,87,67,300,43,0.38,0,0,300,32,505,1853,08-09-2006
72518014735,2019-08-19T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",66,78,72,29.97,29.65,70,5.7,13,7.9,0,86,69,260,16,T,0,0,260,13,506,1851,08-09-2006
72518014735,2019-08-20T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",61,75,62,30.06,29.75,66,2,10,5,0,87,63,190,13,0,0,0,200,10,507,1850,08-09-2006
72518014735,2019-08-21T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",68,77,84,29.89,29.6,70,6.3,12,7.2,0,85,68,290,35,0.98,0,0,290,26,508,1848,08-09-2006
72518014735,2019-08-22T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",62,75,67,29.87,29.54,66,7.1,10,5.3,0,85,65,320,20,0,0,0,330,17,509,1847,08-09-2006
72518014735,2019-08-23T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",54,68,62,30.01,29.68,60,4.4,3,-1.5,0,77,58,320,20,0,0,0,300,13,510,1845,08-09-2006
72518014735,2019-08-24T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",52,64,64,30.22,29.88,58,6.7,0,-5.3,1,75,53,150,28,0,0,0,20,14,511,1843,08-09-2006
72518014735,2019-08-25T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",52,66,60,30.3,29.98,59,4.9,1,-3.1,0,77,54,70,19,T,0,0,50,13,512,1842,08-09-2006
72518014735,2019-08-26T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",51,65,63,30.21,29.91,57,2.5,0,-3.9,0,78,52,110,12,0,0,0,120,9,513,1840,08-09-2006
72518014735,2019-08-27T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",55,64,66,30.05,29.75,60,7.2,0,-4.7,1,75,53,170,22,0,0,0,180,17,514,1839,08-09-2006
72518014735,2019-08-28T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",61,76,71,29.88,29.57,65,8.6,11,7.5,0,85,66,290,28,0.04,0,0,310,22,515,1837,08-09-2006
72518014735,2019-08-29T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",57,69,68,29.9,29.57,61,5.5,4,0.8,0,79,59,290,26,0,0,0,290,21,516,1835,08-09-2006
72518014735,2019-08-30T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",56,70,63,29.99,29.66,61,7,5,2,0,82,57,310,21,0,0,0,330,16,517,1834,08-09-2006
72518014735,2019-08-31T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",50,65,57,30.24,29.91,57,6.1,0,-2.7,0,76,54,300,25,0,0,0,300,18,519,1832,08-09-2006
72518014735,2019-09-01T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",53,63,66,30.3,30,58,5.3,0,-4.5,2,75,51,170,27,T,0,0,170,18,520,1830,08-09-2006
72518014735,2019-09-02T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",61,69,81,30.02,29.72,63,9.1,4,1.8,0,76,62,340,25,0.96,0,0,180,16,521,1828,08-09-2006
72518014735,2019-09-03T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",58,67,70,30.02,29.72,62,3.1,2,0.1,0,79,55,180,19,0,0,0,180,14,522,1827,08-09-2006
72518014735,2019-09-04T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",59,70,68,29.9,29.59,64,12.1,5,3.4,0,80,59,300,34,0.81,0,0,310,24,523,1825,08-09-2006
72518014735,2019-09-05T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",51,62,69,30.09,29.78,56,2.9,0,-4.3,3,72,52,360,13,0,0,0,320,8,524,1823,08-09-2006
72518014735,2019-09-06T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",51,62,68,29.96,29.66,56,4.3,0,-4,3,72,52,70,18,0,0,0,80,14,525,1821,08-09-2006
72518014735,2019-09-07T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",50,63,63,29.82,29.5,56,7.1,0,-2.7,2,73,52,280,26,0,0,0,290,21,526,1820,08-09-2006
72518014735,2019-09-08T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",51,63,67,30.05,29.7,56,6.6,0,-2.3,2,73,52,270,23,0,0,0,270,18,527,1818,08-09-2006
72518014735,2019-09-09T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",51,61,70,30.28,29.95,56,2.7,0,-4,4,73,49,340,15,0,0,0,330,9,528,1816,08-09-2006
72518014735,2019-09-10T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",57,65,72,30.28,29.98,61,8.3,0,0.4,0,77,52,170,24,0,0,0,170,18,529,1814,08-09-2006
72518014735,2019-09-11T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",65,77,70,30.07,29.77,69,8.1,12,12.7,0,87,66,310,24,T,0,0,310,17,530,1813,08-09-2006
72518014735,2019-09-12T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",52,60,73,30.19,29.85,56,8,0,-3.9,5,68,51,10,23,0.01,0,0,20,15,531,1811,08-09-2006
72518014735,2019-09-13T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",47,59,62,30.42,30.09,53,7.4,0,-4.5,6,72,45,180,32,0,0,0,180,22,532,1809,08-09-2006
72518014735,2019-09-14T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",56,64,74,30.21,29.91,60,11.6,0,0.9,1,69,59,160,30,0.02,0,0,170,22,534,1807,08-09-2006
72518014735,2019-09-15T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",56,66,70,30.12,29.81,60,5.7,1,3.3,0,78,54,260,20,T,0,0,300,16,535,1805,08-09-2006
72518014735,2019-09-16T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",51,64,64,30.09,29.77,56,4.7,0,1.7,1,73,55,40,14,0,0,0,30,12,536,1804,08-09-2006
72518014735,2019-09-17T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",46,60,64,30.17,29.84,53,4.2,0,-1.9,5,73,47,290,18,0,0,0,50,12,537,1802,08-09-2006
72518014735,2019-09-18T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",45,59,66,30.29,29.96,51,5.7,0,-2.5,6,69,48,340,23,0,0,0,340,18,538,1800,08-09-2006
72518014735,2019-09-19T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",42,57,66,30.33,30.01,48,1.3,0,-4.1,8,72,42,230,11,0,0,0,150,7,539,1758,08-09-2006
72518014735,2019-09-20T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",47,61,66,30.21,29.91,53,1.4,0,0.3,4,79,42,20,8,0,0,0,20,6,540,1757,08-09-2006
72518014735,2019-09-21T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",53,67,67,30.19,29.88,58,1.2,2,6.8,0,84,50,210,10,0,0,0,200,7,541,1755,08-09-2006
72518014735,2019-09-22T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",58,69,65,30.05,29.74,63,5.6,4,9.2,0,87,51,180,18,0,0,0,160,13,542,1753,08-09-2006
72518014735,2019-09-23T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",64,76,70,29.77,29.49,68,7.6,11,16.6,0,86,66,300,39,0.15,0,0,300,32,543,1751,08-09-2006
72518014735,2019-09-24T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",54,65,69,29.79,29.46,58,9.5,0,6.1,0,73,56,300,30,T,0,0,280,24,544,1749,08-09-2006
72518014735,2019-09-25T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",51,63,66,29.85,29.54,56,2.3,0,4.5,2,76,50,240,13,0,0,0,310,9,545,1748,08-09-2006
72518014735,2019-09-26T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",54,61,77,29.81,29.49,57,7.5,0,2.9,4,69,53,170,24,0.23,0,0,170,17,547,1746,08-09-2006
72518014735,2019-09-27T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",49,59,67,30.08,29.75,54,3.8,0,1.4,6,72,46,280,17,0,0,0,240,14,548,1744,08-09-2006
72518014735,2019-09-28T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",58,68,69,30.04,29.72,63,6.6,3,10.8,0,82,54,160,24,0.04,0,0,180,18,549,1742,08-09-2006
72518014735,2019-09-29T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",47,60,61,30.3,29.96,54,8.1,0,3.3,5,69,51,40,24,0,0,0,50,18,550,1740,08-09-2006
72518014735,2019-09-30T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",45,59,62,30.29,29.99,52,6.4,0,2.7,6,68,50,150,21,0.01,0,0,170,14,551,1739,08-09-2006
72518014735,2019-10-01T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",61,69,79,29.95,29.67,64,10,4,13.1,0,78,60,180,25,0.64,0,0,190,17,552,1737,08-09-2006
72518014735,2019-10-02T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",55,62,76,29.9,29.55,59,9.2,0,6.6,3,75,49,10,27,0.11,0,0,20,20,553,1735,08-09-2006
72518014735,2019-10-03T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",42,49,78,30.11,29.82,46,6.2,0,-6,16,52,46,170,22,0.29,0,0,160,15,554,1733,08-09-2006
72518014735,2019-10-04T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",41,50,67,30.16,29.79,47,9.7,0,-4.6,15,59,41,310,25,T,0,0,290,20,555,1732,08-09-2006
72518014735,2019-10-05T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",34,47,66,30.43,30.11,41,2.8,0,-7.2,18,59,34,160,16,0,0,0,160,12,557,1730,08-09-2006
72518014735,2019-10-06T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",49,53,76,30.23,29.93,53,12.2,0,-0.7,12,65,41,180,28,0.02,0,0,180,22,558,1728,08-09-2006
72518014735,2019-10-07T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",56,61,86,30.12,29.78,58,5.1,0,7.7,4,67,55,170,32,1.05,0,0,170,22,559,1727,08-09-2006
72518014735,2019-10-08T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",47,55,73,30.29,29.95,51,3.3,0,2.1,10,65,45,330,19,0,0,0,330,15,600,1725,08-09-2006
72518014735,2019-10-09T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",42,54,66,30.35,30.03,48,4.1,0,1.5,11,65,43,70,15,0,0,0,70,13,601,1723,08-09-2006
72518014735,2019-10-10T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",42,59,60,30.31,29.99,50,5.3,0,6.9,6,69,49,340,26,T,0,0,330,15,602,1721,08-09-2006
72518014735,2019-10-11T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",39,55,57,30.2,29.9,47,5.2,0,3.3,10,67,43,30,19,0,0,0,30,14,603,1720,08-09-2006
72518014735,2019-10-12T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",45,55,68,29.99,29.67,50,3.5,0,3.7,10,66,44,280,23,0,0,0,290,16,605,1718,08-09-2006
